2013, 212, 2, 9, 0, 73, 1
2013, 212, 2, 9, 0, 74, 5
2013, 212, 2, 9, 0, 75, 9
2013, 212, 2, 9, 0, 76, 5
2013, 212, 2, 9, 0, 77, 0
2013, 212, 2, 9, 0, 78, 7
2013, 212, 2, 9, 0, 79, 5
2013, 212, 2, 9, 0, 80, 2
2013, 212, 2, 9, 0, 81, 2
2013, 212, 2, 9, 0, 82, 0
2013, 212, 2, 9, 0, 83, 1
2013, 212, 2, 9, 0, 84, 1
2013, 212, 2, 9, 0, 85, 0
2013, 212, 2, 9, 0, 86, 2
2013, 212, 2, 9, 0, 87, 0
2013, 212, 2, 9, 0, 88, 6
2013, 212, 2, 9, 0, 89, 2
2013, 212, 2, 9, 0, 90, 5
2013, 212, 2, 9, 0, 91, 1
2013, 212, 2, 9, 0, 92, 0
2013, 212, 2, 9, 0, 93, 1
2013, 212, 2, 9, 0, 94, 0
2013, 212, 2, 9, 0, 95, 5
2013, 212, 2, 9, 0, 96, 4
2013, 212, 2, 9, 0, 97, 0
2013, 212, 2, 9, 0, 98, 4
2013, 212, 2, 9, 0, 99, 4
2013, 212, 2, 9, 0, 100, 0
2013, 212, 2, 9, 0, 101, 0
2013, 212, 2, 9, 0, 102, 3
2013, 212, 2, 9, 0, 103, 8
2013, 212, 2, 9, 0, 104, 0
2013, 212, 2, 9, 0, 105, 0
2013, 212, 2, 9, 0, 106, 0
2013, 212, 2, 9, 0, 107, 0
2013, 212, 2, 9, 0, 108, 0
2013, 212, 2, 9, 0, 109, 0
2013, 212, 2, 9, 0, 110, 1
2013, 212, 2, 9, 0, 111, 12
2013, 212, 2, 9, 0, 112, 2
2013, 212, 2, 9, 0, 113, 6
2013, 212, 2, 9, 0, 114, 7
2013, 212, 2, 9, 0, 115, 1
2013, 212, 2, 9, 0, 116, 0
2013, 212, 2, 9, 0, 117, 0
2013, 212, 2, 9, 0, 118, 0
2013, 212, 2, 9, 0, 119, 0
2013, 212, 2, 9, 0, 120, 0
2013, 212, 2, 9, 0, 121, 0
2013, 212, 2, 9, 0, 122, 0
2013, 212, 2, 9, 0, 123, 0
2013, 212, 2, 9, 0, 124, 0
2013, 212, 2, 9, 0, 125, 0
2013, 212, 2, 9, 0, 126, 1
2013, 212, 2, 9, 0, 127, 4
2013, 212, 2, 9, 0, 128, 5
2013, 212, 2, 9, 0, 129, 1
2013, 212, 2, 9, 0, 130, 1
2013, 212, 2, 9, 0, 131, 5
2013, 212, 2, 9, 0, 132, 1
2013, 212, 2, 9, 0, 133, 2
2013, 212, 2, 9, 0, 134, 0
2013, 212, 2, 9, 0, 135, 5
2013, 212, 2, 9, 0, 136, 0
2013, 212, 2, 9, 0, 137, 1
2013, 212, 2, 9, 0, 138, 2
2013, 212, 2, 9, 0, 139, 5
2013, 212, 2, 9, 0, 140, 0
2013, 212, 2, 9, 0, 141, 0
2013, 212, 2, 9, 0, 142, 0
2013, 212, 2, 9, 0, 143, 0
2013, 212, 2, 9, 0, 144, 2
2013, 212, 2, 9, 0, 145, 0
2013, 96, 5, 19, 1, 0, 0
2013, 96, 5, 19, 1, 1, 0
2013, 96, 5, 19, 1, 2, 0
2013, 96, 5, 19, 1, 3, 0
2013, 96, 5, 19, 1, 4, 2
2013, 96, 5, 19, 1, 5, 0
2013, 96, 5, 19, 1, 6, 1
2013, 96, 5, 19, 1, 7, 2
2013, 96, 5, 19, 1, 8, 0
2013, 96, 5, 19, 1, 9, 0
2013, 96, 5, 19, 1, 10, 0
2013, 96, 5, 19, 1, 11, 2
2013, 96, 5, 19, 1, 12, 0
2013, 96, 5, 19, 1, 13, 0
2013, 96, 5, 19, 1, 14, 0
2013, 96, 5, 19, 1, 15, 0
2013, 96, 5, 19, 1, 16, 0
2013, 96, 5, 19, 1, 17, 0
2013, 96, 5, 19, 1, 18, 0
2013, 96, 5, 19, 1, 19, 1
2013, 96, 5, 19, 1, 20, 0
2013, 96, 5, 19, 1, 21, 0
2013, 96, 5, 19, 1, 22, 0
2013, 96, 5, 19, 1, 23, 0
2013, 96, 5, 19, 1, 24, 0
2013, 96, 5, 19, 1, 25, 2
2013, 96, 5, 19, 1, 26, 0
2013, 96, 5, 19, 1, 27, 0
2013, 96, 5, 19, 1, 28, 0
2013, 96, 5, 19, 1, 29, 0
2013, 96, 5, 19, 1, 30, 0
2013, 96, 5, 19, 1, 31, 0
2013, 96, 5, 19, 1, 32, 0
2013, 96, 5, 19, 1, 33, 1
2013, 96, 5, 19, 1, 34, 0
2013, 96, 5, 19, 1, 35, 0
2013, 96, 5, 19, 1, 36, 3
2013, 96, 5, 19, 1, 37, 0
2013, 96, 5, 19, 1, 38, 0
2013, 96, 5, 19, 1, 39, 0
2013, 96, 5, 19, 1, 40, 0
2013, 96, 5, 19, 1, 41, 1
2013, 96, 5, 19, 1, 42, 7
2013, 96, 5, 19, 1, 43, 0
2013, 96, 5, 19, 1, 44, 0
2013, 96, 5, 19, 1, 45, 0
2013, 96, 5, 19, 1, 46, 0
2013, 96, 5, 19, 1, 47, 3
2013, 96, 5, 19, 1, 48, 0
2013, 96, 5, 19, 1, 49, 0
2013, 96, 5, 19, 1, 50, 0
2013, 96, 5, 19, 1, 51, 0
2013, 96, 5, 19, 1, 52, 2
2013, 96, 5, 19, 1, 53, 1
2013, 96, 5, 19, 1, 54, 0
2013, 96, 5, 19, 1, 55, 1
2013, 96, 5, 19, 1, 56, 0
2013, 96, 5, 19, 1, 57, 0
2013, 96, 5, 19, 1, 58, 1
2013, 96, 5, 19, 1, 59, 0
2013, 96, 5, 19, 1, 60, 0
2013, 96, 5, 19, 1, 61, 0
2013, 96, 5, 19, 1, 62, 0
2013, 96, 5, 19, 1, 63, 0
2013, 96, 5, 19, 1, 64, 0
2013, 96, 5, 19, 1, 65, 0
2013, 96, 5, 19, 1, 66, 0
2013, 96, 5, 19, 1, 67, 6
2013, 96, 5, 19, 1, 68, 0
2013, 96, 5, 19, 1, 69, 0
2013, 96, 5, 19, 1, 70, 0
2013, 96, 5, 19, 1, 71, 0
2013, 96, 5, 19, 1, 72, 2
2013, 96, 5, 19, 1, 73, 0
2013, 96, 5, 19, 1, 74, 4
2013, 96, 5, 19, 1, 75, 3
2013, 96, 5, 19, 1, 76, 0
2013, 96, 5, 19, 1, 77, 0
2013, 96, 5, 19, 1, 78, 0
2013, 96, 5, 19, 1, 79, 0
2013, 96, 5, 19, 1, 80, 2
2013, 96, 5, 19, 1, 81, 0
2013, 96, 5, 19, 1, 82, 0
2013, 96, 5, 19, 1, 83, 0
2013, 96, 5, 19, 1, 84, 2
2013, 96, 5, 19, 1, 85, 0
2013, 96, 5, 19, 1, 86, 0
2013, 96, 5, 19, 1, 87, 3
2013, 96, 5, 19, 1, 88, 0
2013, 96, 5, 19, 1, 89, 1
2013, 96, 5, 19, 1, 90, 0
2013, 96, 5, 19, 1, 91, 1
2013, 96, 5, 19, 1, 92, 0
2013, 96, 5, 19, 1, 93, 0
2013, 96, 5, 19, 1, 94, 0
2013, 96, 5, 19, 1, 95, 1
2013, 96, 5, 19, 1, 96, 0
2013, 96, 5, 19, 1, 97, 0
2013, 96, 5, 19, 1, 98, 1
2013, 96, 5, 19, 1, 99, 4
2013, 96, 5, 19, 1, 100, 0
2013, 96, 5, 19, 1, 101, 0
2013, 96, 5, 19, 1, 102, 0
2013, 96, 5, 19, 1, 103, 0
2013, 96, 5, 19, 1, 104, 0
2013, 96, 5, 19, 1, 105, 0
2013, 96, 5, 19, 1, 106, 0
2013, 96, 5, 19, 1, 107, 0
2013, 96, 5, 19, 1, 108, 0
2013, 96, 5, 19, 1, 109, 0
2013, 96, 5, 19, 1, 110, 0
2013, 96, 5, 19, 1, 111, 2
2013, 96, 5, 19, 1, 112, 0
2013, 96, 5, 19, 1, 113, 4
2013, 96, 5, 19, 1, 114, 0
2013, 96, 5, 19, 1, 115, 0
2013, 96, 5, 19, 1, 116, 0
2013, 96, 5, 19, 1, 117, 0
2013, 96, 5, 19, 1, 118, 0
2013, 96, 5, 19, 1, 119, 0
2013, 96, 5, 19, 1, 120, 0
2013, 96, 5, 19, 1, 121, 0
2013, 96, 5, 19, 1, 122, 0
2013, 96, 5, 19, 1, 123, 0
2013, 96, 5, 19, 1, 124, 0
2013, 96, 5, 19, 1, 125, 0
2013, 96, 5, 19, 1, 126, 0
2013, 96, 5, 19, 1, 127, 0
2013, 96, 5, 19, 1, 128, 1
2013, 96, 5, 19, 1, 129, 0
2013, 96, 5, 19, 1, 130, 0
2013, 96, 5, 19, 1, 131, 1
2013, 96, 5, 19, 1, 132, 0
2013, 96, 5, 19, 1, 133, 0
2013, 96, 5, 19, 1, 134, 0
2013, 96, 5, 19, 1, 135, 0
2013, 96, 5, 19, 1, 136, 0
2013, 96, 5, 19, 1, 137, 0
2013, 96, 5, 19, 1, 138, 1
2013, 96, 5, 19, 1, 139, 1
2013, 96, 5, 19, 1, 140, 2
2013, 96, 5, 19, 1, 141, 0
2013, 96, 5, 19, 1, 142, 0
2013, 96, 5, 19, 1, 143, 0
2013, 96, 5, 19, 1, 144, 0
2013, 96, 5, 19, 1, 145, 0
2012, 173, 3, 16, 0, 0, 0
2012, 173, 3, 16, 0, 1, 0
2012, 173, 3, 16, 0, 2, 0
2012, 173, 3, 16, 0, 3, 2
2012, 173, 3, 16, 0, 4, 0
2012, 173, 3, 16, 0, 5, 3
2012, 173, 3, 16, 0, 6, 3
2012, 173, 3, 16, 0, 7, 4
2012, 173, 3, 16, 0, 8, 0
2012, 173, 3, 16, 0, 9, 0
2012, 173, 3, 16, 0, 10, 2
2012, 173, 3, 16, 0, 11, 3
2012, 173, 3, 16, 0, 12, 0
2012, 173, 3, 16, 0, 13, 0
2012, 173, 3, 16, 0, 14, 5
2012, 173, 3, 16, 0, 15, 1
2012, 173, 3, 16, 0, 16, 3
2012, 173, 3, 16, 0, 17, 0
2012, 173, 3, 16, 0, 18, 0
2012, 173, 3, 16, 0, 19, 0
2012, 173, 3, 16, 0, 20, 5
2012, 173, 3, 16, 0, 21, 2
2012, 173, 3, 16, 0, 22, 12
2012, 173, 3, 16, 0, 23, 2
2012, 173, 3, 16, 0, 24, 1
2012, 173, 3, 16, 0, 25, 1
2012, 173, 3, 16, 0, 26, 1
2012, 173, 3, 16, 0, 27, 0
2012, 173, 3, 16, 0, 28, 0
2012, 173, 3, 16, 0, 29, 1
2012, 173, 3, 16, 0, 30, 2
2012, 173, 3, 16, 0, 31, 0
2012, 173, 3, 16, 0, 32, 1
2012, 173, 3, 16, 0, 33, 6
2012, 173, 3, 16, 0, 34, 2
2012, 173, 3, 16, 0, 35, 5
2012, 173, 3, 16, 0, 36, 8
2012, 173, 3, 16, 0, 37, 0
2012, 173, 3, 16, 0, 38, 2
